"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"47",2.46518690062125,41.991013998067,793.316317677283,3657.03554294169,6231.47155183184,8077.06439014207,9448.86220318392,10521.1329823559,11394.1467258204,12127.5905251933,12758.9522508763,13312.9720214549,13806.6807723185,14252.2256202435,14658.5330419498,15032.3312543605,15378.8029359238,15702.0159220812,16005.2157096578,16291.0292030754,16561.6098447552,16818.7430672367,17063.9242870777,17298.417517218,17523.30005249,17739.4969848092,17947.8081813927,18148.9296020922,18343.470312358,18531.9661860946,18714.8910363287,18892.6657277432,19065.6656915521,19234.2271650181,19398.652404966,19559.214069883,19716.158923702
"48",2.21981238810881,38.1105776381762,777.490607040852,3747.61298538148,6384.56327113904,8249.74408196952,9625.05536694395,10694.545972802,11562.1538328817,12289.0896110529,12913.5273092577,13460.5327510244,13947.2952178808,14386.0379322711,14785.7214164618,15153.0858930102,15493.3144106848,15810.4691222832,16107.7868517069,16387.8845417444,16652.9053310438,16904.6245254858,17144.5278661071,17373.8702737641,17593.7205851318,17804.9960717406,18008.4893962278,18204.8898942871,18394.800546184,18578.7516364193,18757.2118419406,18930.5973043105,19099.279106985,19263.5894802731,19423.8269833577,19580.2608578597,19733.1347058582
"49",1.99875913720989,34.5630473403387,761.332039887229,3841.16510292896,6540.0094454593,8423.34333025117,9801.10445190838,10867.0988868562,11728.8225013507,12448.9301220095,13066.2310455855,13606.0843210338,14085.8163447855,14517.7121763033,14910.7565314321,15271.6946656229,15605.7049524753,15916.8401385942,16208.3255784916,16482.7661201562,16742.2929484908,16988.6699504962,17223.3721682557,17447.6446117563,17662.5469984351,17868.9882412299,18067.7533566967,18259.5246916823,18444.898838113,18624.4002376128,18798.4922179792,18967.5860176601,19132.0482196086,19292.2069170129,19448.3568600562,19600.7637778834,19749.6680283574
"50",1.7996357747575,31.3242782419519,744.847120534877,3937.72961297937,6697.70328690624,8597.72278219679,9976.88325656109,11038.6886907568,11894.07261174,12607.0520360289,13217.0203902444,13749.5977597238,14222.2268419266,14647.2406616432,15033.6386155282,15388.1642982689,15715.9865894758,16021.145289714,16306.8516369439,16575.6963731803,16829.797179925,17070.9053161367,17300.4841707576,17519.7680822415,17729.8070368101,17931.5010923471,18125.627213524,18312.8604243541,18493.7906518132,18668.9362642387,18838.7550473414,19003.6531741177,19163.9925898216,19320.097134102,19472.2576489857,19620.7362663998,19765.7700273418
"51",1.62028240860294,28.3711204885498,728.043834509525,4037.33924264007,6857.5325782687,8772.74332399231,10152.2688099173,11209.2167150659,12057.8286337472,12763.399727916,13365.856297579,13891.0476802322,14356.5125336028,14774.6184000449,15154.3701959165,15502.5034455855,15824.1729437085,16123.4021878973,16403.3857999938,16666.6985247438,16915.4430886823,17151.3569944355,17375.8910907912,17590.2683402062,17795.5284330531,17992.5621158433,18182.1379298094,18364.9232715326,18541.5011517848,18712.3836571988,18878.0228576281,19038.8197150591,19195.1314146045,19347.2774389798,19495.5446344428,19640.1914612289,19781.4515799865
"52",1.45874891092505,25.6815161719941,710.931752367416,4140.02134156551,7019.3801204787,8948.26654721153,10327.1416296956,11378.5887447906,12220.0196093072,12917.9218896587,13512.7036321902,14030.4121508234,14488.6622448598,14899.8429730625,15272.9559717918,15614.7225729225,15930.2791231013,16223.6296415082,16497.9497797032,16755.796511319,16999.2562520192,17230.0516983622,17449.6203369937,17659.1731041453,17859.73887527,18052.1986677249,18237.3122605527,18415.7391463945,18588.055192754,18754.766017082,18916.3178178227,19073.1062163187,19225.4835290796,19373.7647908186,19518.2327753204,19659.1422063448,19796.7233093456
"53",1.31327510747604,23.2345652261416,693.522132766376,4245.79751019814,7183.12420514457,9124.15519388304,10501.3859512838,11546.7150856283,12380.5791190258,13070.5714403605,13657.5310495229,14167.672562793,14618.667666864,15022.9144010197,15389.4026905587,15724.833841759,16034.3216171544,16321.8475612947,16590.5661440867,16843.0149089614,17081.2626978676,17307.0164276975,17521.6994637833,17726.510118144,17922.4659760141,18110.4379447494,18291.1767338213,18465.3336822316,18633.4773101937,18796.1065984123,18953.6617356654,19106.5328881125,19255.0674084299,19399.5758039086,19540.3367094509,19677.6010566919,19811.5955891778
"54",1.18227273099483,21.0105642345029,675.828023195057,4354.68324792445,7348.6391074157,9300.27357794947,10674.8899278877,11713.5106076754,12539.4452334506,13221.3054270391,13800.3108717669,14302.8134968176,14746.523222862,15143.8350139827,15503.7190269074,15832.8509985341,16136.3181962681,16418.0768703831,16681.25823758,16928.3788638306,17161.488844848,17382.2784178966,17592.1561283885,17792.3071163718,17983.7372435443,18167.306961755,18343.7576334772,18513.7322199214,18677.7917119092,18836.428304744,18990.0760556794,19139.1195754406,19283.9011701488,19424.7267512477,19561.8707580542,19695.580283029,19826.0785487449
"55",1.06430900236141,18.9910221047594,657.864356482692,4466.68762563802,7515.79559435832,9476.48798125022,10847.5458024828,11878.8947680031,12696.5604506157,13370.0849175087,13941.0189600198,14435.8225884551,14872.2259352269,15262.6093250702,15615.9154649927,15938.789267001,16236.2878147721,16512.3394179827,16770.0501051077,17011.9140261199,17239.96144545,17455.865091848,17661.0180504864,17856.5917898941,18043.5800551108,18222.8325307386,18395.080983385,18560.9597966312,18721.0222706265,18875.7536845523,19025.5818578052,19170.8857589349,19312.0025765929,19449.2335683182,19582.848930277,19713.0918767922,19840.1820775799
"56",0.958091709435917,17.158656420366,639.648040904116,4581.81298710184,7684.46144401461,9652.66702254659,11019.2500523867,12042.7916135414,12851.8716212553,13516.8748864978,14079.6345835937,14566.6903934353,14995.7752940331,15379.2439063905,15726.0041838877,16042.6652441874,16334.2505176748,16604.6578967706,16856.9664196894,17093.6464873159,17316.7075322893,17527.8040144323,17728.3129743506,17919.3917557024,18102.0216321758,18277.0412415955,18445.1725330266,18607.0411356869,18763.192517527,18914.1049278692,19060.1998566038,19201.8505561185,19339.3890378152,19473.1118570311,19603.28492781,19730.1475549686,19853.9158302196
"57",0.862455660554731,15.4973740314447,621.198041373469,4700.05468331794,7854.50197038619,9828.68199848241,11189.9035074375,12205.1297657387,13005.3298630425,13661.6440960893,14216.1402872808,14695.4102533214,15117.1731275542,15493.7472678541,15833.9989464514,16144.4968000225,16430.2273511338,16695.0557639181,16942.032413518,17173.6027207007,17391.7543673453,17598.1228497781,17794.06863341,17980.7345278702,18159.089017481,18329.9594444413,18494.0577444468,18652.0006375438,18804.3256366707,18951.5038636191,19093.9504009886,19232.0327230475,19366.0776146521,19496.3768898206,19623.1921495727,19746.7587649741,19867.289230899
"58",0.776350397053352,13.9922391320917,602.535448893522,4821.40084384453,8025.78054972197,10004.4071957299,11359.4114429077,12365.8423884664,13156.8904651527,13804.3649715018,14350.5217573223,14821.9781620628,15236.423475027,15606.1297390726,15939.9149917208,16244.302980668,16524.2402766311,16783.5571657074,17025.2738124346,17251.80952501,17465.1293940831,17666.8493211207,17858.3127171215,18040.6474907396,18214.8090538754,18381.6132334359,18541.7617804608,18695.8623717953,18844.4444602564,18987.9719576073,19126.8534744502,19261.450656304,19392.0850220441,19519.0436138724,19642.5836964529,19762.936689528,19880.311478203
"59",0.698829056729272,12.6294317192154,583.683535107361,4945.83218865008,8198.15914369181,10179.7201739048,11527.683648396,12524.8671406278,13306.5127843964,13945.0134731583,14482.7676867635,14946.3926339062,15353.532461983,15716.4033545175,16043.7689309105,16342.1039155683,16616.3120888267,16870.1868656771,17106.7167737185,17328.2939711516,17536.8601923609,17734.0111731593,17921.072840059,18099.1578740483,18269.2083648179,18432.0284320323,18588.3094940541,18738.6500701609,18883.5714646662,19023.5303111205,19158.9286957389,19290.1223953154,19417.4276325679,19541.1266554713,19661.4723760916,19778.6922515181,19892.9915496732
"60",0.629038287676021,11.3961989629894,564.667788500576,5073.32188366622,8371.49881528332,10354.5020191442,11694.6344740259,12682.1461149092,13454.1601341014,14083.5689659241,14612.8696408131,15068.6545730762,15468.5081784028,15824.5817420834,16145.5786470801,16437.9207282224,16706.4663370463,16954.9701762287,17186.3878271076,17403.0833518904,17606.9744360242,17799.6361368189,17982.3765131254,18156.2927299084,18322.3133364728,18481.2305795775,18633.7254189098,18780.3871203963,18921.7287672464,19058.1996600973,19190.1953199722,19318.0656249699,19442.1214801604,19562.6403244525,19679.8707077036,19794.0361188507,19905.338206366
"61",0.566209119286044,10.2808016589163,545.515928544179,5203.8354427037,8545.6602335607,10528.6375685228,11860.1828553498,12837.6257640736,13599.7996668596,14220.0140863249,14740.8219227664,15188.767145591,15581.3605599135,15930.6800151657,16245.3631985037,16531.7754506589,16794.7272503522,17037.9328936173,17264.3138189581,17476.2051344032,17675.4998530878,17863.7518963162,18042.2511167933,18212.0789115482,18374.1501013199,18529.2449191919,18678.0337609992,18821.0965610703,18958.9381237785,19092.0003748307,19220.6722401344,19345.2976785079,19466.1822640156,19583.5986187438,19697.7909269239,19808.9787092801,19917.3599973605
"62",0.509648704342398,9.27245758913615,526.257893874285,5337.33067783705,8720.50416376254,10702.0156057346,12024.2523183964,12991.2568161562,13743.4022521863,14354.3346084891,14866.6214409918,15306.7356535285,15692.1012722105,16034.7146683409,16343.142725761,16623.6909415854,16881.119666135,17119.1012362451,17340.5218594497,17547.686915603,17742.4641884057,17926.3860584349,18100.7238762833,18266.5430537336,18424.7445231994,18576.0963868608,18721.2583911765,18860.8010771565,18995.2209265946,19124.9524601647,19250.37798894,19371.8355406616,19489.6253526367,19604.0152289856,19715.2449906725,19823.530195212,19929.0652642131
"63",0.458732852933386,8.36128330435091,506.925800501478,5473.75769975573,8895.89193958054,10874.5290286946,12186.7709663262,13142.9941798668,13884.9423500691,14486.5193094947,14990.2675774288,15422.5674120184,15800.7435988539,16136.7034767085,16438.9383625489,16713.6908081689,16965.668962157,17198.5017861707,17415.0392727428,17617.5563801355,17807.8951687318,17987.5661239149,18157.8218385912,18319.7115547878,18474.1221837202,18621.8096016687,18763.4228387177,18899.5229963894,19030.5982032962,19157.0755561512,19279.3307410322,19397.6958510242,19512.4657880272,19623.9035432182,19732.2445820293,19837.7005084779,19940.4621453574
"64",0.412899285387865,7.53823555243642,487.553866061263,5613.05896893561,9071.68591484489,11046.0749899031,12347.6714491651,13292.7968414501,14024.3978813173,14616.5598347372,15111.7620579907,15536.271629193,15907.3023325576,16236.6653989347,16532.7721501961,16801.7993313944,17048.4009919692,17276.1614337445,17487.893549988,17685.841260948,17871.820470073,18047.3194608625,18213.571851277,18371.6105601265,18522.3083699572,18666.4088571149,18804.5502857493,18937.2842863369,19065.090616035,19188.3889391332,19307.5483154896,19422.8949076256,19534.7182900047,19643.2766516224,19748.8011151113,19851.4993450737,19951.5585804467
"65",0.371641537516857,6.79505332757856,468.178296290246,5755.16939781792,9247.74989223513,11216.5550105866,12506.8909180788,13440.6277541885,14161.7500955509,14744.4505638767,15231.1088252214,15647.8592892936,16011.7936700639,16334.6204840158,16624.6669558513,16888.0413949396,17129.3420236205,17352.1073252746,17559.1123050901,17752.5693023313,17934.2676872394,18105.6732800914,18268.0005429307,18422.2659472348,18569.3280633697,18709.918113448,18844.6635625122,18974.1065521443,19098.718461318,19218.9115232227,19335.0481786145,19447.4486706958,19556.3972606237,19662.1473513066,19764.925739947,19864.9361698615,19962.3623146382
"66",0.33450345714741,6.12420129472234,448.837130274667,5900.01650350927,9423.94952703075,11385.8750697612,12664.3709656253,13586.4537216699,14296.9834376031,14870.1884778614,15348.3139135045,15757.3430390954,16114.235110668,16430.5897817624,16714.646394303,16972.4424174938,17208.5186815718,17426.3668136296,17628.7232331281,17817.7682253374,17995.2643054959,18162.6546123036,18321.1343052334,18471.703312009,18615.2059298731,18752.3609909603,18883.7851434111,19010.0110349048,19131.5016702998,19248.6618621434,19361.8474469825,19471.3727665972,19577.516788692,19680.528151128,19780.6293473394,19878.0202212289,19972.8809028176
"67",0.301074236245552,5.51881515695499,429.570041600925,6047.52060984995,9600.15270430581,11553.9456694758,12820.0575533955,13730.2452758743,14430.0854130434,14993.7730274751,15463.3853270861,15864.7370777801,16214.6453584376,16524.5952569894,16802.7347533757,17055.0282884458,17285.9578917235,17498.9674116786,17696.7540713313,17881.4656954745,18054.8376742244,18218.2902870259,18372.9992765332,18519.9479563918,18659.9663110005,18793.760764186,18921.937143799,19045.0186106167,19163.4598095286,19277.6581514107,19387.962890726,19494.6824919089,19598.0906543697,19698.4312765399,19795.9225737139,19890.7605157043,19983.1217137623
"68",0.270983927852295,4.97264937594551,410.418093369355,6197.59509705445,9776.22988835097,11720.6818775802,12973.9009284016,13871.9765510625,14561.0464534653,15115.2060037997,15576.3329211317,15970.0570503615,16313.0442281498,16616.6597073833,16888.956922842,17135.8253068556,17361.6868294619,17569.9367484714,17763.2325625124,17943.6892925847,18113.0149825035,18272.6069132155,18423.6213268602,18567.0248772316,18703.6332160922,18834.1403569493,18959.1413174518,19079.149789686,19194.6120821106,19305.9182308201,19413.4109370345,19517.3928176456,19618.1323338378,19715.8686744573,19810.815805945,19903.1658525237,19993.0919342422
"69",0.243899401611204,4.48002752498937,391.423446131441,6350.14669652031,9952.05444346829,11886.0033494193,13125.8555295288,14011.6251543846,14689.8597821196,15234.4914109409,15687.1682859991,16073.3199447359,16409.45255495,16706.8066850035,16973.3383267784,17214.8601236246,17435.7328706302,17639.3025280575,17828.186420861,18004.4664828094,18169.8232365186,18325.6308614542,18473.0260443034,18612.958756299,18746.2303154532,18873.5223382107,18995.4190546877,19112.4247169382,19224.977329265,19333.4595872211,19438.2076738486,19539.5183935968,19637.6550040239,19732.8520181314,19825.3191861562,19915.2448181474,20002.7985730581
"70",0.219520695862956,4.03579544756808,372.629019182237,6505.07582784365,10127.5029256258,12049.8343299007,13275.8798853042,14149.1720340527,14816.5212804197,15351.6353413145,15795.9046348805,16174.5439924143,16503.8921077213,16795.0604213667,17055.9048592883,17292.1596867711,17508.123545324,17707.092490848,17891.6432999984,18063.8245925501,18225.2892387157,18377.3882476506,18521.238722681,18657.7739513957,18787.7809344235,18911.9289186613,19030.7913810882,19144.863172103,19254.5740322359,19360.299357551,19462.3688537309,19561.0735527711,19656.6715473773,19749.3927120277,19839.4426164896,19927.0057907251,20012.2484650155
"71",0.197577728139249,3.63527730860545,354.07810727117,6662.27697458127,10302.455344776,12212.1036373998,13423.9365041776,14284.6013458598,14941.0293557832,15466.6458537534,15902.5566949324,16273.7485729634,16596.3855061381,16881.4457560526,17136.6828235092,17367.7511897177,17578.8864944135,17773.3343774181,17953.6307631996,18121.7907843339,18279.4395686139,18427.9049181746,18568.2843504313,18701.4944884941,18828.3080483052,18949.3819480193,19065.278956783,19176.4845707376,19283.4203145376,19386.4543321062,19485.909897894,19582.072315932,19675.1945566809,19765.501896699,19853.1957638412,19938.4569445046,20021.4482748346
"72",0.177827329424463,3.27423455786551,335.813956649864,6821.63909487042,10476.7953979317,12372.7446309741,13569.9917584439,14417.9003187558,15063.384811229,15579.5328546534,16007.1406019874,16370.9541221699,16686.956141365,16965.9880687593,17215.6988738163,17441.6620224946,17648.049428694,17838.0558946551,18014.1762556888,18178.3920344962,18332.3005651965,18477.2064363485,18614.1876006598,18744.1440548487,18867.8342780948,18985.9029129826,19098.9020762571,19207.3079655573,19311.5339445021,19411.9409580295,19508.8459003706,19602.5283962127,19693.2363398917,19781.190453649,19866.5880645568,19949.6062541853,20030.4045009952
"73",0.160050570788667,2.9488277724677,317.879306393086,6983.04606266464,10650.410673357,12531.6951623446,13714.0157628667,14549.0591201314,15183.5907170922,15690.3079823413,16109.6737989137,16466.1820439211,16775.6281003511,17048.7132147338,17292.9799611305,17513.91972576,17715.6400905639,17901.2846841535,18073.3070789138,18233.6551125927,18383.8983108001,18525.3180702239,18658.9728222766,18785.7459930222,18906.3818869722,19021.5129357947,19131.6806686465,19237.3520481418,19338.9323381075,19436.7753429941,19531.1916323089,19622.4552037986,19710.8089250019,19796.4690101789,19879.6287290861,19960.4614992129,20039.1234795168
"74",0.144050353950126,2.65558130581758,300.315903017921,7146.3771350719,10823.1928264592,12688.8975140797,13855.9822489965,14678.0707213971,15301.6522851786,15798.9844948146,16210.1749376678,16559.4546257826,16862.4260936585,17129.6474634934,17368.5532812387,17584.5519475389,17781.6862181332,17963.0482927621,18131.0503667127,18287.6065624594,18434.2586164258,18572.264781575,18702.6640321637,18826.3232957713,18943.9727774968,19056.2327733842,19163.6342984854,19266.6351509888,19365.6325620614,19460.9732590642,19552.9615463782,19641.8658506646,19727.9240649118,19811.3479442132,19892.3267465922,19971.0302680142,20047.6113876722
"75",0.12964924001939,2.39135064116091,283.163998469271,7311.50744109273,10995.0377281758,12844.2983253823,13995.8684361081,14804.9307643875,15417.5767456323,15905.5771609733,16308.6637850641,16650.7949582379,16947.3753867597,17208.8174407517,17442.4462260265,17653.5864025824,17846.2155116631,18023.3741451901,18187.4330632818,18340.2726848373,18483.4070083986,18618.0712160413,18745.2849083114,18865.8986017407,18980.6284894675,19090.0828170373,19194.7821668742,19295.1752498878,19391.6513371175,19484.5501467145,19574.1697812718,19660.7731553591,19744.5932423071,19825.8373890988,19904.6908895122,19981.3199621719,20055.8742476372
"76",0.116687493129923,2.15329232753552,266.461843396172,7478.30848694982,11165.8455868186,12997.8485068354,14133.6548996095,14929.6374290617,15531.3732267544,16010.1021554349,16405.1611322666,16740.2268575443,17030.5017347244,17286.2500734577,17514.6863375294,17721.0508342461,17909.2556022419,18082.2895185792,18242.4819028605,18391.6795214843,18531.3687163032,18662.761694356,18786.8587838684,18904.4941919149,19016.3701984016,19123.0830925671,19225.1431130354,19322.9899665876,19417.0050416044,19507.5211189924,19594.8301662934,19679.1896478227,19760.8276745347,19839.9472383737,19916.7297180679,19991.3378005362,20063.9179300734
"77",0.105021317890788,1.93883636245361,250.245189158716,7646.64867317641,11335.5210444867,13149.5031454113,14269.3254377114,15052.1913029219,15643.052637968,16112.5769569988,16499.6887079919,16827.7747921499,17111.8313202182,17361.9725378541,17585.3012646996,17786.9729787912,17970.8340226,18139.8215189531,18296.2233910502,18441.8528406969,18578.1686621271,18706.360204598,18827.4086420504,18942.1319867816,19051.2187145929,19155.2532609452,19254.7356162284,19350.0965717326,19441.7097151466,19529.9009658061,19614.9562260152,19697.1275742343,19776.638318469,19853.6871505002,19928.4515847233,20001.0908232744,20071.7481576461
"78",0.0945212716231065,1.74566087777766,234.546813023164,7816.3938186827,11503.9732492744,13299.2214009887,14402.8669370763,15172.5952525196,15752.627556096,16213.0202508056,16592.2690953982,16913.4638126053,17191.390694725,17436.0122104586,17654.3187227932,17851.3805320093,18030.9781799725,18195.9970594551,18348.6837876849,18490.8181241695,18623.8314505457,18748.8903954099,18866.9571118552,18978.8335441585,19085.1944827087,19186.612619361,19283.5777979958,19376.5119880462,19465.7810625584,19551.7041583248,19634.5611849955,19714.5989018751,19792.0358753644,19867.0665535599,19939.8646385873,20010.5858958563,20079.3705084769
"79",0.0850708341807384,1.57166898176145,219.39608138128,7987.40768714374,11671.1159045952,13446.9663955649,14534.2692381051,15290.8542973727,15860.1121150821,16311.4518342129,16682.9256526211,16997.3194848981,17269.2067229025,17508.3966218704,17721.7664552748,17914.3011180748,18089.7153309157,18250.8428402908,18399.8890911767,18538.6005551196,18668.3813602842,18790.3755701229,18905.5264645346,19014.6200576435,19118.3175818888,19217.1801026779,19311.6874247128,19402.2527937379,19489.2344578938,19572.944853476,19653.6579725462,19731.6153240032,19807.0307956878,19880.0946499061,19950.9768297593,20019.8297129758,20086.7904195312
"80",0.0765651198227674,1.41496761011766,204.81856545914,8159.55251123986,11836.8672970095,13592.7050962777,14663.5250004551,15406.9754865724,15965.521899259,16407.8925263934,16771.6824369071,17079.3678271316,17345.3065299787,17579.1534133025,17787.6721981445,17975.7622605297,18147.07255799,18304.38533029,18449.8650242593,18585.2250076092,18711.8423364967,18830.8386817369,18943.1386107757,19049.5123556444,19150.6077263121,19246.974285256,19339.0819104171,19427.3352261137,19512.0849486351,19593.6368985272,19672.2592275396,19748.1882647316,19821.6332839258,19892.7804207716,19961.7959136169,20028.8288024069,20094.0131899409
"81",0.0689097171158347,1.27384824142328,190.835722800175,8332.68951052584,12001.1503039906,13736.4081932912,14790.6295693248,15520.967778321,16068.8738402414,16502.3640816439,16858.564132286,17159.6352494617,17419.7174520926,17648.3102957421,17852.0636465867,18035.7913553074,18203.0767482202,18356.6507500106,18498.6370210567,18630.716036999,18754.2379841018,18870.3023287025,18979.815098546,19083.5309009506,19182.0842661949,19276.013383113,19365.7783198938,19451.7751853718,19534.3472600051,19613.7938357403,19690.3773032451,19764.3288839013,19835.8533033629,19905.1326308273,19972.3294550432,20037.5895287957,20101.0439842626
"82",0.062019644211821,1.14676933651236,177.464655819873,8506.67939899665,12163.8923830912,13878.0499735247,14915.5808429861,15632.8419225991,16170.1861174963,16594.8891063789,16943.595980712,17238.1484972051,17492.4669894816,17715.8950116379,17914.9684238461,18094.4156457046,18257.7545732493,18407.6650563035,18546.2302154067,18675.0978714697,18795.5915620207,18908.7887514555,19015.5771115593,19116.6957908077,19212.7661891916,19304.315256396,19391.7933719927,19475.5882385628,19556.0357993878,19633.4289070858,19708.0242721872,19780.0480819465,19849.7005808253,19917.1598326916,19982.5848325935,20046.1180973859,20107.8878356718
"83",0.0558184080836934,1.03234036718999,164.717956009746,8681.38287874856,12325.02554398,14017.6081911383,15038.3791419874,15742.6103471325,16269.4780626229,16685.4909797705,17026.8037166014,17314.9345970255,17563.5827624179,17781.9352990177,17976.4140522348,18151.6621992107,18311.1324711023,18457.4539282655,18592.6694303708,18718.3944045509,18835.9259782618,18946.3198296566,19050.4454683207,19149.0267574617,19242.6721221652,19331.8974121399,19417.1434431589,19498.7896236992,19577.1646608437,19652.5550590083,19725.2119310173,19795.356504742,19863.1846113876,19928.8703713853,19992.5692425995,20054.4205576796,20114.5496490942
"84",0.0502371574212345,0.9293073061965,152.603639061436,8856.66111649402,12484.4863048133,14155.0639356194,15159.0270804061,15850.2870467902,16366.7700673549,16774.1937779838,17108.2135046836,17390.0208061025,17633.0924697932,17846.4588579371,18036.4279261776,18207.5578861091,18363.2366294805,18506.0427545053,18637.9791688648,18760.6291885991,18875.2637858012,18982.917080092,19084.4406217125,19180.5431691371,19271.8203333011,19358.777007286,19441.8445711543,19521.3942539976,19597.7476297072,19671.1849472304,19741.9518053906,19810.2645484313,19876.3146630382,19940.2723887323,20002.2897032111,20062.5028070322,20121.0342042732
"85",0.0452139198997038,0.836539457513055,141.125172495354,9032.37620006929,12642.2156343842,14290.4014982461,15277.5294394764,15955.8874765225,16462.08349528,16861.0222019493,17187.8518810806,17463.4345641875,17701.0238502539,17909.4933191631,18095.037287204,18262.1293597642,18414.0929705079,18553.4566216542,18682.1836053478,18801.8254291674,18913.6271792102,19018.6016551898,19117.5826590819,19211.264031418,19300.2287345348,19384.9708519413,19465.9124589527,19543.416722237,19617.798187254,19689.3309415883,19758.2551548426,19824.7823642274,19889.0997813,19951.3738277039,20011.7530583732,20070.3705941818,20127.3461587756
"86",0.0406929154481889,0.753017513560374,130.281593562505,9208.39157246524,12798.1588814619,14423.6082376377,15393.8930438785,16059.4284479169,16555.4405972574,16946.0015086025,17265.7456975234,17535.2034484471,17767.4046457874,17971.0662149977,18152.2692007978,18315.4030385124,18463.7271368563,18599.720304053,18725.3065785083,18842.0059802162,18951.0379919816,19053.3943421135,19149.8913027975,19241.207989001,19327.9148842696,19410.4954128532,19489.3624787901,19564.8713052206,19637.3295154267,19707.0051308891,19774.1329776575,19838.9198631839,19901.5487938043,19962.1824367033,20020.9659817398,20078.0295227134,20133.4900509355
"87",0.0366239379695741,0.677822733393474,120.067711511343,9384.57244130741,12952.2656926899,14554.6744450397,15508.1266409323,16160.9280294273,16646.8644304991,17029.1574455176,17341.9220686144,17605.3551309958,17832.262567662,18031.2049521476,18208.1505350158,18367.4050890768,18512.1644791736,18644.8582545493,18767.3715848906,18881.1933401106,18987.5176945106,19087.315562392,19181.3859112386,19270.3933277926,19354.8959903598,19435.3668170831,19512.2096763548,19585.7719683269,19656.3545016082,19724.2193277814,19789.5960157231,19852.6867209312,19913.670314814,19972.7057737915,20029.9349805218,20085.485054458,20139.470302737
"88",0.0329617987090213,0.610127143480997,110.474385031172,9560.78616210343,13104.4899203648,14683.593209928,15620.2407829002,16260.4054503116,16736.3787812698,17110.5161888519,17416.4083220371,17673.9173390183,17895.6252646222,18089.9367865484,18262.7079407936,18418.1614114284,18559.4300447491,18688.8945963442,18808.4017734046,18919.4096483578,19023.087392688,19120.3853720491,19212.0854801865,19298.8379773224,19381.1889133348,19459.6008558574,19534.4687750995,19606.1323701376,19674.8857434334,19740.9850736326,19804.6547593669,19866.0923823742,19925.4727496956,19982.9512108513,20038.6663992705,20092.7425128265,20145.2912226365
"89",0.0296658251401817,0.549184669961325,101.488863018813,9736.90259395752,13254.7895213589,14810.3602864596,15730.2477125719,16357.8810082902,16824.0080911503,17190.1042845161,17489.2319516185,17740.917817383,17957.5202932452,18147.2888000542,18315.9678338526,18467.6976250191,18605.548567345,18731.8531158272,18848.4199406668,18956.6766830364,19057.7678270635,19152.6234621981,19242.0086445881,19326.5595134464,19406.8101698449,19483.212988578,19556.1541806628,19625.96586713,19692.9355536298,19757.3136434053,19819.3194521678,19879.1460663482,19936.9642993356,19992.9259376896,20047.1664235955,20099.8070860798,20150.9570083257
"90",0.0266994098449759,0.494323118306197,93.0951749242466,9912.79442681831,13403.1264483898,14934.973961239,15838.1612522668,16453.3759809238,16909.7773867988,17267.9485924798,17560.4205731432,17806.3842936477,18017.9750903647,18203.2878789048,18367.9563781308,18516.0390563132,18650.5444581321,18773.7572563412,18887.4485271212,18993.0158588738,19091.5793725416,19184.0491600672,19271.1736806611,19353.5751613179,19431.7759363065,19506.2183469769,19577.2799853849,19645.2855184241,19710.5159648775,19773.2160505263,19833.600095739,19891.8567702299,19948.1529645012,20002.6369660764,20055.4410838169,20106.6838305341,20156.4717494351
"91",0.0240296044099512,0.444936923038499,85.2745558969049,10088.3374796727,13549.4665347753,15057.4349228196,15943.9966963655,16546.9125406903,16993.7122131382,17344.0762341188,17630.0018828216,17870.34444536,18077.0169474689,18257.9606938854,18418.6994706595,18563.2107275494,18694.4417976652,18814.630112825,18925.5096138915,19028.448225929,19124.5420385726,19214.6814304236,19299.5985083156,19379.9017986003,19456.1020527279,19528.631739398,19597.8599729058,19664.1040905733,19727.6387346823,19788.7030517429,19847.5064544778,19904.2332744997,19959.046550143,20012.0911337201,20063.496258552,20113.3776737033,20161.8394301802
"92",0.0216267538556813,0.400480596507455,78.0058917817839,10263.4109694212,13693.779373744,15177.7461333077,16047.7707074514,16638.5136737308,17075.8385698912,17418.5145425084,17698.0036183128,17932.8258695577,18134.6729869833,18311.3336820967,18468.2227278099,18609.2373466645,18737.2643288404,18854.4944272764,18962.6249203188,19062.9944688398,19156.6754698037,19244.5388773675,19327.3006938658,19405.5559589022,19479.8040266986,19550.4676551903,19617.9076228327,19682.4340623883,19744.3153502535,19803.7851519597,19861.0480602784,19916.2841472549,19969.6526696378,20021.2951081781,20071.3376782367,20119.8934173781,20167.0639319492
"93",0.0194641675605856,0.360462811700646,71.2661696354724,10437.897750466,13836.0381933055,15295.9127023902,16149.5012161209,16728.2031022175,17156.1828513772,17491.2910155652,17764.4535222023,17993.8560543723,18190.9701403506,18363.4330302546,18516.5514728392,18654.1432983152,18779.0354507754,18893.37258499,18998.8158021395,19096.674906597,19187.9989471569,19273.6397464656,19354.2974530067,19430.5538354129,19502.8970375234,19571.7402692006,19637.4361154659,19700.2876297876,19760.5570333786,19818.4726090521,19874.234217204,19928.0177486684,19979.978748971,20030.2553907034,20078.9709285817,20126.2357406422,20172.1490358357
